,Year,Nutrient nitrogen N (total) - tonnes,Nutrient phosphate P2O5 (total) - tonnes,Nutrient potash K2O (total) - tonnes,Item,harvest_area (ha),tonnes,Yield(hg/ha),"Ammonia, anhydrous",Ammonium nitrate (AN),Ammonium sulphate,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Diammonium phosphate (DAP),Fertilizers n.e.c.,Monoammonium phosphate (MAP),NPK fertilizers,Other NP compounds,"Other nitrogenous fertilizers, n.e.c.","Other phosphatic fertilizers, n.e.c.","Other potassic fertilizers, n.e.c.",PK compounds,Phosphate rock,Potassium chloride (muriate of potash) (MOP),Potassium nitrate,Potassium sulphate (sulphate of potash) (SOP),Sodium nitrate,Superphosphates above 35%,"Superphosphates, other",Urea,Urea and ammonium nitrate solutions (UAN)
655,2017,1496649,208527,391640,"Broad beans and horse beans, green",583,3522.0,60412,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
656,2017,1496649,208527,391640,Cabbages,13991,790191.0,564785,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
657,2017,1496649,208527,391640,Carrots and turnips,12545,733927.0,585035,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
658,2017,1496649,208527,391640,Cauliflowers and broccoli,6100,132561.0,217313,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
659,2017,1496649,208527,391640,Cherries,6040,16536.0,27377,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
660,2017,1496649,208527,391640,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",94,12289.0,1307340,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
661,2017,1496649,208527,391640,Cucumbers and gherkins,2345,256689.0,1094623,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
662,2017,1496649,208527,391640,Currants,2338,12470.0,53336,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
663,2017,1496649,208527,391640,Grapes,100255,1014235.0,101166,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
664,2017,1496649,208527,391640,Leeks and other alliaceous vegetables,2621,99740.0,380542,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
665,2017,1496649,208527,391640,Lettuce and chicory,15096,353883.0,234422,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
666,2017,1496649,208527,391640,Lupins,29000,52800.0,18207,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
667,2017,1496649,208527,391640,Maize (corn),432000,4547600.0,105269,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
668,2017,1496649,208527,391640,Mixed grain,11400,43300.0,37982,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
669,2017,1496649,208527,391640,Oats,128100,576500.0,45004,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
670,2017,1496649,208527,391640,"Onions and shallots, dry (excluding dehydrated)",11781,541354.0,459514,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
671,2017,1496649,208527,391640,"Onions and shallots, green",2285,91603.0,400888,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
672,2017,1496649,208527,391640,"Other beans, green",4508,51469.0,114173,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
673,2017,1496649,208527,391640,Other berries and fruits of the genus vaccinium n.e.c.,2123,7454.0,35111,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
674,2017,1496649,208527,391640,Other stone fruits,639,2703.0,42300,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
675,2017,1496649,208527,391640,"Other vegetables, fresh n.e.c.",13837,418342.0,302336,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
676,2017,1496649,208527,391640,Pears,2137,23386.0,109434,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
677,2017,1496649,208527,391640,"Peas, dry",85500,298100.0,34865,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
678,2017,1496649,208527,391640,"Peas, green",5514,32083.0,58185,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
679,2017,1496649,208527,391640,Plums and sloes,4191,23885.0,56991,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
680,2017,1496649,208527,391640,Potatoes,250500,11720000.0,467864,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
681,2017,1496649,208527,391640,"Pumpkins, squash and gourds",5651,133561.0,236349,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
682,2017,1496649,208527,391640,Rape or colza seed,1304900,4268400.0,32711,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
683,2017,1496649,208527,391640,Raspberries,1072,6354.0,59272,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
684,2017,1496649,208527,391640,Rye,537300,2737400.0,50947,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
685,2017,1496649,208527,391640,Sour cherries,1920,8267.0,43057,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
686,2017,1496649,208527,391640,Spinach,3848,73774.0,191720,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
687,2017,1496649,208527,391640,Strawberries,14156,135283.0,95566,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
688,2017,1496649,208527,391640,Sugar beet,406700,34059900.0,837470,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
689,2017,1496649,208527,391640,Sunflower seed,18000,39600.0,22000,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
690,2017,1496649,208527,391640,Tomatoes,374,96561.0,2581845,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
691,2017,1496649,208527,391640,Triticale,389000,2317000.0,59563,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
692,2017,1496649,208527,391640,Wheat,3202600,24481600.0,76443,671318.0,13298.35,226844.64,2012129.95,340277.58,15975.63,20209.06,495708.53,100932.79,321258.95,38406.79,42999.66,91054.48,109391.81,116658.61,15302.99,19217.5,3059.75,61121.55,393.08,770993.3,240129.63
693,2018,1342284,201159,409547,Apples,33980,1198520.0,352713,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
694,2018,1342284,201159,409547,Asparagus,23410,133020.0,56822,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
695,2018,1342284,201159,409547,Barley,1662000,9583600.0,57663,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
696,2018,1342284,201159,409547,Blueberries,3040,12760.0,41974,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
697,2018,1342284,201159,409547,"Broad beans and horse beans, dry",55300,160800.0,29078,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
698,2018,1342284,201159,409547,"Broad beans and horse beans, green",599,3062.5,51152,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
699,2018,1342284,201159,409547,Cabbages,12740,604330.0,474356,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
700,2018,1342284,201159,409547,Carrots and turnips,12960,625360.0,482531,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
701,2018,1342284,201159,409547,Cauliflowers and broccoli,6100,126100.0,206721,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
702,2018,1342284,201159,409547,Cherries,6030,44220.0,73333,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
703,2018,1342284,201159,409547,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,14660.0,1332727,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
704,2018,1342284,201159,409547,Cucumbers and gherkins,2410,267590.0,1110332,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
705,2018,1342284,201159,409547,Currants,2250,16090.0,71511,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
706,2018,1342284,201159,409547,Grapes,100180,1403600.0,140108,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
707,2018,1342284,201159,409547,Hop cones,20500,41800.0,20390,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
708,2018,1342284,201159,409547,Leeks and other alliaceous vegetables,2080,76980.0,370096,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
709,2018,1342284,201159,409547,Lettuce and chicory,7800,227500.0,291667,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
710,2018,1342284,201159,409547,Lupins,23400,22300.0,9530,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
711,2018,1342284,201159,409547,Maize (corn),410900,3344300.0,81390,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
712,2018,1342284,201159,409547,Mixed grain,11300,42200.0,37345,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
713,2018,1342284,201159,409547,Oats,140400,577600.0,41140,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
714,2018,1342284,201159,409547,"Onions and shallots, dry (excluding dehydrated)",13580,503160.0,370515,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
715,2018,1342284,201159,409547,"Other beans, green",4970,41180.0,82857,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
716,2018,1342284,201159,409547,Other berries and fruits of the genus vaccinium n.e.c.,2840,7340.0,25845,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
717,2018,1342284,201159,409547,"Other vegetables, fresh n.e.c.",1900,18210.0,95842,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
718,2018,1342284,201159,409547,Pears,2140,47640.0,222617,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
719,2018,1342284,201159,409547,"Peas, dry",70700,197100.0,27878,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
720,2018,1342284,201159,409547,"Peas, green",5490,24240.0,44153,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
721,2018,1342284,201159,409547,Plums and sloes,4820,70120.0,145477,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
722,2018,1342284,201159,409547,Potatoes,252200,8920800.0,353719,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
723,2018,1342284,201159,409547,"Pumpkins, squash and gourds",5320,122250.0,229793,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
724,2018,1342284,201159,409547,Rape or colza seed,1228300,3677200.0,29937,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
725,2018,1342284,201159,409547,Raspberries,1080,6820.0,63148,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
726,2018,1342284,201159,409547,Rye,523000,2201400.0,42092,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
727,2018,1342284,201159,409547,Sour cherries,1920,15900.0,82813,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
728,2018,1342284,201159,409547,Soya beans,24100,58700.0,24357,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
729,2018,1342284,201159,409547,Spinach,3480,66200.0,190230,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
730,2018,1342284,201159,409547,Strawberries,14000,141690.0,101207,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
731,2018,1342284,201159,409547,Sugar beet,413900,26191400.0,632795,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
732,2018,1342284,201159,409547,Sunflower seed,19500,35500.0,18205,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
733,2018,1342284,201159,409547,Tomatoes,400,103270.0,2581750,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
734,2018,1342284,201159,409547,Triticale,357700,1935500.0,54110,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
735,2018,1342284,201159,409547,Wheat,3036300,20263500.0,66737,760826.0,12924.42,148090.75,1688382.51,238397.46,14207.93,18575.38,357389.82,117054.64,318829.76,5080.34,43673.28,48256.2,64037.95,85549.14,16043.49,9516.44,3947.56,44958.71,1417.84,541448.34,161009.82
736,2019,1372084,247766,419542,Apples,33980,991450.0,291775,653410.0,8899.72,217332.13,1866376.32,261025.68,519794.0,13813.42,325318.0,97980.36,377017.07,3821.88,57700.92,56497.0,72824.43,122051.29,15675.67,10186.96,3863.64,74632.92,1978.36,473925.37,148513.73
737,2019,1372084,247766,419542,Asparagus,22980,130560.0,56815,653410.0,8899.72,217332.13,1866376.32,261025.68,519794.0,13813.42,325318.0,97980.36,377017.07,3821.88,57700.92,56497.0,72824.43,122051.29,15675.67,10186.96,3863.64,74632.92,1978.36,473925.37,148513.73
738,2019,1372084,247766,419542,Barley,1708800,11591500.0,67834,653410.0,8899.72,217332.13,1866376.32,261025.68,519794.0,13813.42,325318.0,97980.36,377017.07,3821.88,57700.92,56497.0,72824.43,122051.29,15675.67,10186.96,3863.64,74632.92,1978.36,473925.37,148513.73
739,2019,1372084,247766,419542,Blueberries,3160,14850.0,46994,653410.0,8899.72,217332.13,1866376.32,261025.68,519794.0,13813.42,325318.0,97980.36,377017.07,3821.88,57700.92,56497.0,72824.43,122051.29,15675.67,10186.96,3863.64,74632.92,1978.36,473925.37,148513.73
740,2019,1372084,247766,419542,"Broad beans and horse beans, dry",49200,159500.0,32419,653410.0,8899.72,217332.13,1866376.32,261025.68,519794.0,13813.42,325318.0,97980.36,377017.07,3821.88,57700.92,56497.0,72824.43,122051.29,15675.67,10186.96,3863.64,74632.92,1978.36,473925.37,148513.73
741,2019,1372084,247766,419542,"Broad beans and horse beans, green",530,2540.0,47925,653410.0,8899.72,217332.13,1866376.32,261025.68,519794.0,13813.42,325318.0,97980.36,377017.07,3821.88,57700.92,56497.0,72824.43,122051.29,15675.67,10186.96,3863.64,74632.92,1978.36,473925.37,148513.73
742,2019,1372084,247766,419542,Cabbages,13100,722290.0,551366,653410.0,8899.72,217332.13,1866376.32,261025.68,519794.0,13813.42,325318.0,97980.36,377017.07,3821.88,57700.92,56497.0,72824.43,122051.29,15675.67,10186.96,3863.64,74632.92,1978.36,473925.37,148513.73
743,2019,1372084,247766,419542,Carrots and turnips,13730,791110.0,576191,653410.0,8899.72,217332.13,1866376.32,261025.68,519794.0,13813.42,325318.0,97980.36,377017.07,3821.88,57700.92,56497.0,72824.43,122051.29,15675.67,10186.96,3863.64,74632.92,1978.36,473925.37,148513.73
744,2019,1372084,247766,419542,Cauliflowers and broccoli,5810,128140.0,220551,653410.0,8899.72,217332.13,1866376.32,261025.68,519794.0,13813.42,325318.0,97980.36,377017.07,3821.88,57700.92,56497.0,72824.43,122051.29,15675.67,10186.96,3863.64,74632.92,1978.36,473925.37,148513.73
745,2019,1372084,247766,419542,Cherries,6050,44550.0,73636,653410.0,8899.72,217332.13,1866376.32,261025.68,519794.0,13813.42,325318.0,97980.36,377017.07,3821.88,57700.92,56497.0,72824.43,122051.29,15675.67,10186.96,3863.64,74632.92,1978.36,473925.37,148513.73
746,2019,1372084,247766,419542,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,13960.0,1269091,653410.0,8899.72,217332.13,1866376.32,261025.68,519794.0,13813.42,325318.0,97980.36,377017.07,3821.88,57700.92,56497.0,72824.43,122051.29,15675.67,10186.96,3863.64,74632.92,1978.36,473925.37,148513.73
747,2019,1372084,247766,419542,Cucumbers and gherkins,2300,249920.0,1086609,653410.0,8899.72,217332.13,1866376.32,261025.68,519794.0,13813.42,325318.0,97980.36,377017.07,3821.88,57700.92,56497.0,72824.43,122051.29,15675.67,10186.96,3863.64,74632.92,1978.36,473925.37,148513.73
