,Crop,Variable,Correlation
1190,Raspberries,Other NP compounds,0.2555344437397304
1191,Raspberries,"Other nitrogenous fertilizers, n.e.c.",0.33635349823152605
1192,Raspberries,"Other phosphatic fertilizers, n.e.c.",-0.41395638202881424
1193,Raspberries,"Other potassic fertilizers, n.e.c.",0.6972339481288301
1194,Raspberries,PK compounds,-0.20277600037929716
1195,Raspberries,Phosphate rock,-0.31141145771765477
1196,Raspberries,Potassium chloride (muriate of potash) (MOP),-0.23601111700397603
1197,Raspberries,Potassium nitrate,0.2748601820456261
1198,Raspberries,Potassium sulphate (sulphate of potash) (SOP),-0.6033954937333127
1199,Raspberries,Sodium nitrate,-0.461649692086716
1200,Raspberries,Superphosphates above 35%,0.294389982196702
1201,Raspberries,"Superphosphates, other",0.1848259220481491
1202,Raspberries,Urea,-0.5140778769864732
1203,Raspberries,Urea and ammonium nitrate solutions (UAN),-0.4507778607214332
1204,Blueberries,Year,-0.1467485737806945
1205,Blueberries,Nutrient nitrogen N (total) - tonnes,0.3790466633130569
1206,Blueberries,Nutrient phosphate P2O5 (total) - tonnes,0.4673928925095547
1207,Blueberries,Nutrient potash K2O (total) - tonnes,0.26405043310699294
1208,Blueberries,harvest_area (ha),-0.26660154577709005
1209,Blueberries,tonnes,0.27505991236820204
1210,Blueberries,"Ammonia, anhydrous",-0.07667697579192004
1211,Blueberries,Ammonium nitrate (AN),-0.10976023988068327
1212,Blueberries,Ammonium sulphate,-0.12344572605828287
1213,Blueberries,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.15519807719532677
1214,Blueberries,Diammonium phosphate (DAP),0.3802556845698434
1215,Blueberries,Fertilizers n.e.c.,-0.25078501780589013
1216,Blueberries,Monoammonium phosphate (MAP),0.2797760224124899
1217,Blueberries,NPK fertilizers,-0.3978694378089004
1218,Blueberries,Other NP compounds,-0.45678993909805576
1219,Blueberries,"Other nitrogenous fertilizers, n.e.c.",-0.06574195689184
1220,Blueberries,"Other phosphatic fertilizers, n.e.c.",-0.018543467687512707
1221,Blueberries,"Other potassic fertilizers, n.e.c.",-0.30003231179276807
1222,Blueberries,PK compounds,-0.08875987576260752
1223,Blueberries,Phosphate rock,-0.3779818861888182
1224,Blueberries,Potassium chloride (muriate of potash) (MOP),0.014334126175272811
1225,Blueberries,Potassium nitrate,-0.7493602376772697
1226,Blueberries,Potassium sulphate (sulphate of potash) (SOP),0.30480847952719126
1227,Blueberries,Sodium nitrate,-0.11956537342232999
1228,Blueberries,Superphosphates above 35%,-0.3402751962071663
1229,Blueberries,"Superphosphates, other",0.45754851192310747
1230,Blueberries,Urea,0.40241318630737133
1231,Blueberries,Urea and ammonium nitrate solutions (UAN),0.11416595316786736
1232,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Year,0.9347589074130761
1233,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Nutrient nitrogen N (total) - tonnes,-0.4916736896416473
1234,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Nutrient phosphate P2O5 (total) - tonnes,-0.22518089379110254
1235,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Nutrient potash K2O (total) - tonnes,0.3199696319711824
1236,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",harvest_area (ha),0.9379037644642225
1237,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",tonnes,0.9608853073726631
1238,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","Ammonia, anhydrous",0.7609461363938951
1239,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Ammonium nitrate (AN),-0.6876423961996254
1240,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Ammonium sulphate,-0.022141734839665136
1241,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,-0.5110309287686315
1242,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Diammonium phosphate (DAP),0.5018472638831583
1243,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Fertilizers n.e.c.,0.4579894550704825
1244,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Monoammonium phosphate (MAP),-0.8384681632675595
1245,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",NPK fertilizers,-0.43114338871583985
1246,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Other NP compounds,0.002196383885548633
1247,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","Other nitrogenous fertilizers, n.e.c.",0.8900890997536762
1248,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","Other phosphatic fertilizers, n.e.c.",-0.5336371640908333
1249,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","Other potassic fertilizers, n.e.c.",0.8444456156335318
1250,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",PK compounds,-0.4820254792281003
1251,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Phosphate rock,-0.36699129329125596
1252,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Potassium chloride (muriate of potash) (MOP),0.41470504037497846
1253,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Potassium nitrate,0.31564724642542663
1254,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Potassium sulphate (sulphate of potash) (SOP),0.010462313146037844
1255,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Sodium nitrate,-0.8111856735919573
1256,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Superphosphates above 35%,-0.16592764765035278
1257,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","Superphosphates, other",-0.7292887935884936
1258,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Urea,0.0993702721877752
1259,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Urea and ammonium nitrate solutions (UAN),-0.5341944985810219
1260,"Onions and shallots, green",Year,0.461834167977725
1261,"Onions and shallots, green",Nutrient nitrogen N (total) - tonnes,-0.04477234172056967
1262,"Onions and shallots, green",Nutrient phosphate P2O5 (total) - tonnes,0.19804056022893818
1263,"Onions and shallots, green",Nutrient potash K2O (total) - tonnes,0.15796536424554647
1264,"Onions and shallots, green",harvest_area (ha),0.47566874331590175
1265,"Onions and shallots, green",tonnes,0.8076483483962952
1266,"Onions and shallots, green","Ammonia, anhydrous",-0.11237959455439384
1267,"Onions and shallots, green",Ammonium nitrate (AN),-0.28518485318777476
1268,"Onions and shallots, green",Ammonium sulphate,-0.30419264677262636
1269,"Onions and shallots, green",Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,-0.05338390369500684
1270,"Onions and shallots, green",Diammonium phosphate (DAP),0.585125265746867
1271,"Onions and shallots, green",Fertilizers n.e.c.,-0.699456507056645
1272,"Onions and shallots, green",Monoammonium phosphate (MAP),-0.518030598396758
1273,"Onions and shallots, green",NPK fertilizers,-0.6012195943681875
1274,"Onions and shallots, green",Other NP compounds,-0.33410717747671664
1275,"Onions and shallots, green","Other nitrogenous fertilizers, n.e.c.",0.5202879030857422
1276,"Onions and shallots, green","Other phosphatic fertilizers, n.e.c.",-0.11537518082413241
1277,"Onions and shallots, green","Other potassic fertilizers, n.e.c.",0.140995894695562
1278,"Onions and shallots, green",PK compounds,-0.42920485491375365
1279,"Onions and shallots, green",Phosphate rock,-0.27167962681811453
1280,"Onions and shallots, green",Potassium chloride (muriate of potash) (MOP),0.34165945488495747
1281,"Onions and shallots, green",Potassium nitrate,-0.20621817145711485
1282,"Onions and shallots, green",Potassium sulphate (sulphate of potash) (SOP),0.46818572908189093
1283,"Onions and shallots, green",Sodium nitrate,-0.2958133079097166
1284,"Onions and shallots, green",Superphosphates above 35%,-0.7884573698013306
1285,"Onions and shallots, green","Superphosphates, other",
1286,"Onions and shallots, green",Urea,0.4421076153364092
1287,"Onions and shallots, green",Urea and ammonium nitrate solutions (UAN),-0.26644545931427716
1288,"Pumpkins, squash and gourds",Year,-0.8715229394621766
1289,"Pumpkins, squash and gourds",Nutrient nitrogen N (total) - tonnes,0.4076187827166612
1290,"Pumpkins, squash and gourds",Nutrient phosphate P2O5 (total) - tonnes,0.3755572519894781
1291,"Pumpkins, squash and gourds",Nutrient potash K2O (total) - tonnes,0.07354604729636109
1292,"Pumpkins, squash and gourds",harvest_area (ha),-0.8622577389895406
1293,"Pumpkins, squash and gourds",tonnes,-0.730562527273611
1294,"Pumpkins, squash and gourds","Ammonia, anhydrous",-0.7521565872211147
1295,"Pumpkins, squash and gourds",Ammonium nitrate (AN),0.4963813943891152
1296,"Pumpkins, squash and gourds",Ammonium sulphate,-0.1612018140353127
1297,"Pumpkins, squash and gourds",Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.20330638187387406
1298,"Pumpkins, squash and gourds",Diammonium phosphate (DAP),-0.6572103846989314
1299,"Pumpkins, squash and gourds",Fertilizers n.e.c.,-0.3122708499200571
1300,"Pumpkins, squash and gourds",Monoammonium phosphate (MAP),0.8418962834198035
1301,"Pumpkins, squash and gourds",NPK fertilizers,0.441212664629215
1302,"Pumpkins, squash and gourds",Other NP compounds,0.14346609105856045
1303,"Pumpkins, squash and gourds","Other nitrogenous fertilizers, n.e.c.",-0.8439837773992098
1304,"Pumpkins, squash and gourds","Other phosphatic fertilizers, n.e.c.",0.5879887831334167
1305,"Pumpkins, squash and gourds","Other potassic fertilizers, n.e.c.",-0.7133530633337928
1306,"Pumpkins, squash and gourds",PK compounds,0.5266815411966158
1307,"Pumpkins, squash and gourds",Phosphate rock,0.3627481249487062
1308,"Pumpkins, squash and gourds",Potassium chloride (muriate of potash) (MOP),-0.5234686486173545
1309,"Pumpkins, squash and gourds",Potassium nitrate,-0.2738426185749772
1310,"Pumpkins, squash and gourds",Potassium sulphate (sulphate of potash) (SOP),-0.23335865684735793
1311,"Pumpkins, squash and gourds",Sodium nitrate,0.7752744549753329
1312,"Pumpkins, squash and gourds",Superphosphates above 35%,0.2332547072593628
1313,"Pumpkins, squash and gourds","Superphosphates, other",0.7243020292507901
1314,"Pumpkins, squash and gourds",Urea,-0.340712535823693
1315,"Pumpkins, squash and gourds",Urea and ammonium nitrate solutions (UAN),0.44137075461336495
1316,Other berries and fruits of the genus vaccinium n.e.c.,Year,-0.09531655547655259
1317,Other berries and fruits of the genus vaccinium n.e.c.,Nutrient nitrogen N (total) - tonnes,0.5377779639394141
1318,Other berries and fruits of the genus vaccinium n.e.c.,Nutrient phosphate P2O5 (total) - tonnes,0.46738948008507125
1319,Other berries and fruits of the genus vaccinium n.e.c.,Nutrient potash K2O (total) - tonnes,0.33107812189948166
1320,Other berries and fruits of the genus vaccinium n.e.c.,harvest_area (ha),-0.02262334005862761
1321,Other berries and fruits of the genus vaccinium n.e.c.,tonnes,0.2569781331991419
1322,Other berries and fruits of the genus vaccinium n.e.c.,"Ammonia, anhydrous",0.06482529969302815
1323,Other berries and fruits of the genus vaccinium n.e.c.,Ammonium nitrate (AN),-0.2484522932551807
1324,Other berries and fruits of the genus vaccinium n.e.c.,Ammonium sulphate,-0.06663778461338744
1325,Other berries and fruits of the genus vaccinium n.e.c.,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,-0.2088281955002526
1326,Other berries and fruits of the genus vaccinium n.e.c.,Diammonium phosphate (DAP),-0.0057749684245694205
1327,Other berries and fruits of the genus vaccinium n.e.c.,Fertilizers n.e.c.,-0.48992278300955144
1328,Other berries and fruits of the genus vaccinium n.e.c.,Monoammonium phosphate (MAP),0.00019176081367020635
1329,Other berries and fruits of the genus vaccinium n.e.c.,NPK fertilizers,0.5356552191143531
1330,Other berries and fruits of the genus vaccinium n.e.c.,Other NP compounds,0.6918671454846567
1331,Other berries and fruits of the genus vaccinium n.e.c.,"Other nitrogenous fertilizers, n.e.c.",0.057200882858679955
1332,Other berries and fruits of the genus vaccinium n.e.c.,"Other phosphatic fertilizers, n.e.c.",0.624266859490141
1333,Other berries and fruits of the genus vaccinium n.e.c.,"Other potassic fertilizers, n.e.c.",-0.20982780212014793
1334,Other berries and fruits of the genus vaccinium n.e.c.,PK compounds,0.38164887684689436
1335,Other berries and fruits of the genus vaccinium n.e.c.,Phosphate rock,0.43577778926681787
1336,Other berries and fruits of the genus vaccinium n.e.c.,Potassium chloride (muriate of potash) (MOP),0.220475575074778
1337,Other berries and fruits of the genus vaccinium n.e.c.,Potassium nitrate,0.2310679112309953
1338,Other berries and fruits of the genus vaccinium n.e.c.,Potassium sulphate (sulphate of potash) (SOP),0.5637553942424558
1339,Other berries and fruits of the genus vaccinium n.e.c.,Sodium nitrate,-0.06765331280687562
1340,Other berries and fruits of the genus vaccinium n.e.c.,Superphosphates above 35%,0.2911302052252303
1341,Other berries and fruits of the genus vaccinium n.e.c.,"Superphosphates, other",-0.1987498565282326
1342,Other berries and fruits of the genus vaccinium n.e.c.,Urea,0.1873289977642381
1343,Other berries and fruits of the genus vaccinium n.e.c.,Urea and ammonium nitrate solutions (UAN),0.5788871500756034
1344,"Other vegetables, fresh n.e.c.",Year,-0.6813214197336291
1345,"Other vegetables, fresh n.e.c.",Nutrient nitrogen N (total) - tonnes,0.8203182427372526
1346,"Other vegetables, fresh n.e.c.",Nutrient phosphate P2O5 (total) - tonnes,0.42571637745600327
1347,"Other vegetables, fresh n.e.c.",Nutrient potash K2O (total) - tonnes,-0.11546938714856224
1348,"Other vegetables, fresh n.e.c.",harvest_area (ha),0.9821809038411282
1349,"Other vegetables, fresh n.e.c.",tonnes,0.989828840530014
1350,"Other vegetables, fresh n.e.c.","Ammonia, anhydrous",-0.6180964425538809
1351,"Other vegetables, fresh n.e.c.",Ammonium nitrate (AN),0.2588311177500545
1352,"Other vegetables, fresh n.e.c.",Ammonium sulphate,-0.017611797257550847
1353,"Other vegetables, fresh n.e.c.",Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.5752372130822972
1354,"Other vegetables, fresh n.e.c.",Diammonium phosphate (DAP),0.1421851184333585
1355,"Other vegetables, fresh n.e.c.",Fertilizers n.e.c.,-0.7519230550971464
1356,"Other vegetables, fresh n.e.c.",Monoammonium phosphate (MAP),0.6241098310736664
1357,"Other vegetables, fresh n.e.c.",NPK fertilizers,0.4528362013881561
1358,"Other vegetables, fresh n.e.c.",Other NP compounds,0.02732435323592997
1359,"Other vegetables, fresh n.e.c.","Other nitrogenous fertilizers, n.e.c.",-0.47606398758924573
1360,"Other vegetables, fresh n.e.c.","Other phosphatic fertilizers, n.e.c.",0.7669545778118564
1361,"Other vegetables, fresh n.e.c.","Other potassic fertilizers, n.e.c.",-0.8017591295154173
1362,"Other vegetables, fresh n.e.c.",PK compounds,0.5283557197347282
1363,"Other vegetables, fresh n.e.c.",Phosphate rock,0.5239234688791156
1364,"Other vegetables, fresh n.e.c.",Potassium chloride (muriate of potash) (MOP),0.23302800873356247
1365,"Other vegetables, fresh n.e.c.",Potassium nitrate,-0.33804872300229666
1366,"Other vegetables, fresh n.e.c.",Potassium sulphate (sulphate of potash) (SOP),0.746294745360252
1367,"Other vegetables, fresh n.e.c.",Sodium nitrate,0.3834189820837628
1368,"Other vegetables, fresh n.e.c.",Superphosphates above 35%,0.050027569869110985
1369,"Other vegetables, fresh n.e.c.","Superphosphates, other",-0.517212007596596
1370,"Other vegetables, fresh n.e.c.",Urea,0.5879750658719125
1371,"Other vegetables, fresh n.e.c.",Urea and ammonium nitrate solutions (UAN),0.8409672685501545
1372,Poppy seed,Year,-0.31354646229664984
1373,Poppy seed,Nutrient nitrogen N (total) - tonnes,-0.7329279389326845
1374,Poppy seed,Nutrient phosphate P2O5 (total) - tonnes,-0.08229094335320389
1375,Poppy seed,Nutrient potash K2O (total) - tonnes,-0.035119345066767935
1376,Poppy seed,harvest_area (ha),0.7127737718191083
1377,Poppy seed,tonnes,0.9438035435767669
1378,Poppy seed,"Ammonia, anhydrous",-0.8181674725968424
1379,Poppy seed,Ammonium nitrate (AN),0.2500213257179442
1380,Poppy seed,Ammonium sulphate,-0.7132002764902271
1381,Poppy seed,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,-0.6794923566979864
1382,Poppy seed,Diammonium phosphate (DAP),0.6053026239722064
1383,Poppy seed,Fertilizers n.e.c.,-0.8088352862491469
1384,Poppy seed,Monoammonium phosphate (MAP),-0.3332493856874925
1385,Poppy seed,NPK fertilizers,-0.9607828400064081
1386,Poppy seed,Other NP compounds,-0.7966788284930111
1387,Poppy seed,"Other nitrogenous fertilizers, n.e.c.",-0.046831589494617305
1388,Poppy seed,"Other phosphatic fertilizers, n.e.c.",0.47433639909689435
1389,Poppy seed,"Other potassic fertilizers, n.e.c.",-0.37191393834162806
1390,Poppy seed,PK compounds,0.8652756949655303
1391,Poppy seed,Phosphate rock,-0.0961485137081703
1392,Poppy seed,Potassium chloride (muriate of potash) (MOP),-0.43685315601235514
1393,Poppy seed,Potassium nitrate,0.7299321040410456
1394,Poppy seed,Potassium sulphate (sulphate of potash) (SOP),-0.9112069967522829
1395,Poppy seed,Sodium nitrate,0.754300974628014
1396,Poppy seed,Superphosphates above 35%,-0.49433031306809605
1397,Poppy seed,"Superphosphates, other",
1398,Poppy seed,Urea,-0.9928721095501524
1399,Poppy seed,Urea and ammonium nitrate solutions (UAN),-0.7416717397631403
1400,Mustard seed,Year,
1401,Mustard seed,Nutrient nitrogen N (total) - tonnes,
1402,Mustard seed,Nutrient phosphate P2O5 (total) - tonnes,
1403,Mustard seed,Nutrient potash K2O (total) - tonnes,
1404,Mustard seed,harvest_area (ha),
