Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2002","2002","tonnes","385706.3","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2003","2003","tonnes","431967.8","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2004","2004","tonnes","360707.5","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2005","2005","tonnes","449397.5","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2006","2006","tonnes","390216.5","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2007","2007","tonnes","378415.3","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2008","2008","tonnes","531398.08","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2009","2009","tonnes","766322.85","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2010","2010","tonnes","682315.62","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2011","2011","tonnes","673892.19","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2012","2012","tonnes","649202.86","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2013","2013","tonnes","644030.1","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2014","2014","tonnes","699332.47","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2015","2015","tonnes","746395.46","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2016","2016","tonnes","990114.03","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2017","2017","tonnes","770993.3","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2018","2018","tonnes","541448.34","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2019","2019","tonnes","473925.37","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4001","Urea","2020","2020","tonnes","400502.43","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2002","2002","tonnes","353589.8","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2003","2003","tonnes","351297.6","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2004","2004","tonnes","291531.7","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2005","2005","tonnes","330562.7","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2006","2006","tonnes","279131.1","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2007","2007","tonnes","299018.7","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2008","2008","tonnes","250724.51","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2009","2009","tonnes","225324.53","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2010","2010","tonnes","224182.4","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2011","2011","tonnes","307703.79","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2012","2012","tonnes","234076.92","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2013","2013","tonnes","252386.19","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2014","2014","tonnes","280153.93","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2015","2015","tonnes","309052.05","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2016","2016","tonnes","246446.13","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2017","2017","tonnes","240129.63","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2018","2018","tonnes","161009.82","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2019","2019","tonnes","148513.73","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4006","Urea and ammonium nitrate solutions (UAN)","2020","2020","tonnes","146501.48","A","Official figure"
